Date,S&P 500,Dow Jones,Nasdaq Composite,Russell 2000,Nasdaq 100,FTSE 100,DAX
2010-08-10,1121.06005859375,10644.25,2277.169921875,646.3599853515625,1899.239990234375,5376.39990234375,6286.25
2010-08-11,1089.469970703125,10378.830078125,2208.6298828125,620.3900146484375,1845.3800048828125,5245.2001953125,6154.06982421875
2010-08-12,1083.6099853515625,10319.9501953125,2190.27001953125,616.97998046875,1832.1700439453125,5266.10009765625,6135.169921875
2010-08-13,1079.25,10303.150390625,2173.47998046875,609.489990234375,1818.800048828125,5275.39990234375,6110.41015625
2010-08-16,1079.3800048828125,10302.009765625,2181.8701171875,615.0999755859375,1821.510009765625,5276.10009765625,6110.56982421875
2010-08-17,1092.5400390625,10405.849609375,2209.43994140625,626.2999877929688,1845.3699951171875,5350.60009765625,6206.39990234375
2010-08-18,1094.1600341796875,10415.5400390625,2215.699951171875,628.0399780273438,1850.800048828125,5302.89990234375,6186.31005859375
2010-08-19,1075.6300048828125,10271.2099609375,2178.949951171875,610.9600219726562,1823.0,5211.2998046875,6075.1298828125
2010-08-20,1071.68994140625,10213.6201171875,2179.760009765625,610.780029296875,1825.75,5195.2998046875,6005.16015625
2010-08-23,1067.3599853515625,10174.41015625,2159.6298828125,602.6699829101562,1808.31005859375,5234.7998046875,6010.91015625
2010-08-24,1051.8699951171875,10040.4501953125,2123.760009765625,595.5900268554688,1775.27001953125,5156.0,5935.43994140625
2010-08-25,1055.3299560546875,10060.0595703125,2141.5400390625,604.8699951171875,1790.8800048828125,5109.39990234375,5899.5
2010-08-26,1047.219970703125,9985.8095703125,2118.68994140625,599.760009765625,1769.02001953125,5155.7998046875,5912.580078125
2010-08-27,1064.5899658203125,10150.650390625,2153.6298828125,616.760009765625,1791.6400146484375,5201.60009765625,5951.169921875
2010-08-30,1048.9200439453125,10009.73046875,2119.969970703125,601.719970703125,1772.0699462890625,,5912.41015625
2010-08-31,1049.3299560546875,10014.7197265625,2114.030029296875,602.0599975585938,1767.4300537109375,5225.2001953125,5925.22021484375
2010-09-01,1080.2900390625,10269.4697265625,2176.840087890625,624.989990234375,1820.050048828125,5366.39990234375,6083.89990234375
2010-09-02,1090.0999755859375,10320.099609375,2200.010009765625,632.260009765625,1840.5799560546875,5371.0,6083.85009765625
2010-09-03,1104.510009765625,10447.9296875,2233.75,643.3599853515625,1870.31005859375,5428.2001953125,6134.6201171875
2010-09-06,,,,,,5439.2001953125,6155.0400390625
2010-09-07,1091.8399658203125,10340.6904296875,2208.889892578125,629.2899780273438,1856.5,5407.7998046875,6117.89013671875
2010-09-08,1098.8699951171875,10387.009765625,2228.8701171875,634.25,1880.0,5429.7001953125,6164.43994140625
2010-09-09,1104.1800537109375,10415.240234375,2236.199951171875,634.6199951171875,1886.1400146484375,5494.2001953125,6221.52001953125
2010-09-10,1109.550048828125,10462.76953125,2242.47998046875,636.4600219726562,1892.3399658203125,5501.60009765625,6214.77001953125
2010-09-13,1121.9000244140625,10544.1298828125,2285.7099609375,652.280029296875,1921.6700439453125,5565.5,6261.68017578125
2010-09-14,1121.0999755859375,10526.490234375,2289.77001953125,649.22998046875,1928.5899658203125,5567.39990234375,6275.41015625
2010-09-15,1125.0699462890625,10572.73046875,2301.320068359375,652.510009765625,1939.5999755859375,5555.60009765625,6261.8701171875
2010-09-16,1124.6600341796875,10594.830078125,2303.25,647.8099975585938,1948.1099853515625,5540.10009765625,6249.64990234375
2010-09-17,1125.5899658203125,10607.849609375,2315.610107421875,651.4400024414062,1955.8299560546875,5508.5,6209.759765625
2010-09-20,1142.7099609375,10753.6201171875,2355.830078125,669.97998046875,1989.4300537109375,5602.5,6294.580078125
2010-09-21,1139.780029296875,10761.0302734375,2349.35009765625,664.6599731445312,1989.1099853515625,5576.2001953125,6275.97998046875
2010-09-22,1134.280029296875,10739.3095703125,2334.550048828125,656.7100219726562,1982.760009765625,5551.89990234375,6208.330078125
2010-09-23,1124.8299560546875,10662.419921875,2327.080078125,648.8400268554688,1982.1500244140625,5547.10009765625,6184.7099609375
